Repository Full Name,Passed Check Count,Failed Check Count,Passed Checks,Failed Checks,Check Date
kubermatic/kubeone,7,2,CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_118;CKV_AZURE_1;CKV_AZURE_45;CKV2_AZURE_14,CKV_AZURE_10;CKV_AZURE_119,2023-02-20 15:09:17.152342
Azure/terraform,194,196,CKV_AZURE_118;CKV_AZURE_118;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_3;CKV_AZURE_33;CKV_AZURE_118;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_3;CKV_AZURE_15;CKV_AZURE_14;CKV_AZURE_3;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_3;CKV_AZURE_3;CKV_AZURE_3;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_118;CKV_AZURE_3;CKV_AZURE_1;CKV_AZURE_178;CKV_AZURE_15;CKV_AZURE_81;CKV_AZURE_83;CKV_AZURE_82;CKV_AZURE_15;CKV_AZURE_81;CKV_AZURE_83;CKV_AZURE_82;CKV_AZURE_15;CKV_AZURE_81;CKV_AZURE_83;CKV_AZURE_82;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_118;CKV_AZURE_3;CKV_AZURE_137;CKV_AZURE_143;CKV_AZURE_143;CKV_AZURE_4;CKV_AZURE_143;CKV_AZURE_143;CKV_AZURE_2;CKV_AZURE_118;CKV_AZURE_1;CKV_AZURE_178;CKV_AZURE_3;CKV_AZURE_44;CKV_AZURE_3;CKV_AZURE_3;CKV_AZURE_34;CKV_AZURE_108;CKV_AZURE_143;CKV_AZURE_143;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_118;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_3;CKV_AZURE_139;CKV_AZURE_77;CKV_AZURE_1;CKV_AZURE_45;CKV_AZURE_118;CKV_AZURE_160;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_3;CKV_AZURE_118;CKV_AZURE_1;CKV_AZURE_178;CKV_AZURE_118;CKV_AZURE_45;CKV_AZURE_118;CKV_AZURE_1;CKV_AZURE_45;CKV_AZURE_137;CKV_AZURE_15;CKV_AZURE_81;CKV_AZURE_83;CKV_AZURE_82;CKV_AZURE_15;CKV_AZURE_81;CKV_AZURE_83;CKV_AZURE_82;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_3;CKV_AZURE_139;CKV_AZURE_4;CKV_AZURE_143;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_143;CKV_AZURE_45;CKV_AZURE_45;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_45;CKV_AZURE_45;CKV_AZURE_45;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_118;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_3;CKV_AZURE_139;CKV_AZURE_3;CKV_AZURE_3;CKV_AZURE_3;CKV_AZURE_3;CKV_AZURE_118;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_1;CKV_AZURE_178;CKV_AZURE_118;CKV_AZURE_1;CKV_AZURE_178;CKV_AZURE_119;CKV_AZURE_119;CKV_AZURE_119;CKV_AZURE_119;CKV_AZURE_119;CKV_AZURE_119;CKV_AZURE_119;CKV_AZURE_119;CKV_AZURE_119;CKV_AZURE_119;CKV_AZURE_119;CKV_AZURE_119;CKV_AZURE_119;CKV2_AZURE_8;CKV2_AZURE_14;CKV2_AZURE_14;CKV2_AZURE_14;CKV2_AZURE_14;CKV2_AZURE_14;CKV2_AZURE_14;CKV2_AZURE_14;CKV2_AZURE_14,CKV_AZURE_177;CKV_AZURE_151;CKV_AZURE_177;CKV_AZURE_151;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_177;CKV_AZURE_151;CKV_AZURE_101;CKV_AZURE_101;CKV_AZURE_101;CKV_AZURE_101;CKV_AZURE_101;CKV_AZURE_101;CKV_AZURE_101;CKV_AZURE_121;CKV_AZURE_33;CKV_AZURE_18;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_137;CKV_AZURE_139;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_10;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_14;CKV_AZURE_80;CKV_AZURE_18;CKV_AZURE_14;CKV_AZURE_80;CKV_AZURE_18;CKV_AZURE_14;CKV_AZURE_80;CKV_AZURE_18;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_177;CKV_AZURE_151;CKV_AZURE_139;CKV_AZURE_117;CKV_AZURE_4;CKV_AZURE_141;CKV_AZURE_117;CKV_AZURE_4;CKV_AZURE_141;CKV_AZURE_117;CKV_AZURE_141;CKV_AZURE_117;CKV_AZURE_4;CKV_AZURE_141;CKV_AZURE_93;CKV_AZURE_97;CKV_AZURE_177;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_59;CKV_AZURE_33;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_117;CKV_AZURE_4;CKV_AZURE_141;CKV_AZURE_117;CKV_AZURE_4;CKV_AZURE_141;CKV_AZURE_177;CKV_AZURE_151;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_137;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_10;CKV_AZURE_9;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_97;CKV_AZURE_177;CKV_AZURE_1;CKV_AZURE_139;CKV_AZURE_14;CKV_AZURE_80;CKV_AZURE_18;CKV_AZURE_28;CKV_AZURE_53;CKV_AZURE_54;CKV_AZURE_96;CKV_AZURE_14;CKV_AZURE_80;CKV_AZURE_18;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_137;CKV_AZURE_117;CKV_AZURE_141;CKV_AZURE_117;CKV_AZURE_4;CKV_AZURE_141;CKV_AZURE_118;CKV_AZURE_1;CKV_AZURE_118;CKV_AZURE_1;CKV_AZURE_118;CKV_AZURE_10;CKV_AZURE_1;CKV_AZURE_118;CKV_AZURE_1;CKV_AZURE_118;CKV_AZURE_1;CKV_AZURE_177;CKV_AZURE_151;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_137;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_10;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV_AZURE_119;CKV_AZURE_119;CKV_AZURE_119;CKV_AZURE_119;CKV_AZURE_119;CKV_AZURE_119;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_16;CKV2_AZURE_21;CKV_AZURE_120;CKV_AZURE_120;CKV_AZURE_120,2023-02-20 15:11:47.437056
aztfmod/terraform-azurerm-caf,26,26,CKV_AZURE_117;CKV_AZURE_4;CKV_AZURE_143;CKV_AZURE_137;CKV_AZURE_2;CKV_AZURE_93;CKV_AZURE_1;CKV_AZURE_45;CKV_AZURE_1;CKV_AZURE_178;CKV_AZURE_178;CKV_AZURE_178;CKV_AZURE_11;CKV_AZURE_11;CKV_AZURE_31;CKV_AZURE_30;CKV_AZURE_146;CKV_AZURE_11;CKV_AZURE_121;CKV_AZURE_77;CKV_AZURE_77;CKV_AZURE_33;CKV_AZURE_33;CKV_AZURE_159;CKV_AZURE_119;CKV2_AZURE_14,CKV_AZURE_139;CKV_AZURE_118;CKV_AZURE_177;CKV_AZURE_151;CKV_AZURE_97;CKV_AZURE_49;CKV_AZURE_97;CKV_AZURE_49;CKV_AZURE_97;CKV_AZURE_177;CKV_AZURE_48;CKV_AZURE_205;CKV_AZURE_204;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_59;CKV_AZURE_44;CKV2_AZURE_15;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_16;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_21;CKV2_AZURE_21;CKV2_AZURE_21,2023-02-20 15:14:22.359304
lynnlangit/learning-cloud,7,8,CKV_AZURE_118;CKV_AZURE_45;CKV_AZURE_3;CKV_AZURE_34;CKV_AZURE_119;CKV2_AZURE_8;CKV2_AZURE_14,CKV_AZURE_1;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV2_AZURE_1;CKV2_AZURE_18;CKV2_AZURE_21;CKV2_AZURE_20,2023-02-20 15:14:35.710682
ned1313/terraform-tuesdays,220,101,CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_29;CKV_AZURE_147;CKV_AZURE_11;CKV_AZURE_118;CKV_AZURE_1;CKV_AZURE_178;CKV_AZURE_118;CKV_AZURE_1;CKV_AZURE_178;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_3;CKV_AZURE_34;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_118;CKV_AZURE_1;CKV_AZURE_178;CKV_AZURE_118;CKV_AZURE_1;CKV_AZURE_178;CKV_AZURE_160;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_118;CKV_AZURE_118;CKV_AZURE_3;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_118;CKV_AZURE_1;CKV_AZURE_178;CKV_AZURE_118;CKV_AZURE_1;CKV_AZURE_178;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_3;CKV_AZURE_34;CKV_AZURE_3;CKV_AZURE_34;CKV_AZURE_3;CKV_AZURE_34;CKV_AZURE_3;CKV_AZURE_34;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_3;CKV_AZURE_34;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_118;CKV_AZURE_1;CKV_AZURE_178;CKV_AZURE_2;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_15;CKV_AZURE_14;CKV_AZURE_81;CKV_AZURE_83;CKV_AZURE_82;CKV_AZURE_3;CKV_AZURE_34;CKV_AZURE_3;CKV_AZURE_1;CKV_AZURE_178;CKV_AZURE_118;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_118;CKV_AZURE_45;CKV_AZURE_3;CKV_AZURE_34;CKV_AZURE_3;CKV_AZURE_34;CKV_AZURE_3;CKV_AZURE_34;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_3;CKV_AZURE_34;CKV_AZURE_1;CKV_AZURE_119;CKV_AZURE_119;CKV_AZURE_119;CKV2_AZURE_8;CKV2_AZURE_8;CKV2_AZURE_8;CKV2_AZURE_8;CKV2_AZURE_8;CKV2_AZURE_8;CKV2_AZURE_8;CKV2_AZURE_8;CKV2_AZURE_8;CKV2_AZURE_8;CKV2_AZURE_8;CKV2_AZURE_14,CKV_AZURE_130;CKV_AZURE_68;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_10;CKV_AZURE_10;CKV_AZURE_9;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_177;CKV_AZURE_151;CKV_AZURE_160;CKV_AZURE_10;CKV_AZURE_160;CKV_AZURE_10;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_93;CKV_AZURE_10;CKV_AZURE_80;CKV_AZURE_18;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_10;CKV_AZURE_1;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_178;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV_AZURE_119;CKV_AZURE_119;CKV_AZURE_119;CKV_AZURE_119;CKV_AZURE_119;CKV_AZURE_119;CKV_AZURE_119;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_21;CKV2_AZURE_21;CKV2_AZURE_21;CKV2_AZURE_21;CKV2_AZURE_21;CKV2_AZURE_21;CKV2_AZURE_21;CKV2_AZURE_21;CKV2_AZURE_21;CKV2_AZURE_21;CKV2_AZURE_21,2023-02-20 15:14:56.741624
HoussemDellai/terraform-course,38,75,CKV_AZURE_15;CKV_AZURE_15;CKV_AZURE_81;CKV_AZURE_83;CKV_AZURE_82;CKV_AZURE_15;CKV_AZURE_3;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_118;CKV_AZURE_3;CKV_AZURE_1;CKV_AZURE_178;CKV_AZURE_143;CKV_AZURE_137;CKV_AZURE_143;CKV_AZURE_143;CKV_AZURE_143;CKV_AZURE_141;CKV_AZURE_143;CKV_AZURE_141;CKV_AZURE_118;CKV_AZURE_3;CKV_AZURE_3;CKV_AZURE_15;CKV_AZURE_81;CKV_AZURE_83;CKV_AZURE_82;CKV_AZURE_143;CKV_AZURE_3;CKV_AZURE_33;CKV_AZURE_3;CKV_AZURE_3;CKV_AZURE_15;CKV_AZURE_119;CKV2_AZURE_8;CKV2_AZURE_6,CKV_AZURE_14;CKV_AZURE_18;CKV_AZURE_14;CKV_AZURE_80;CKV_AZURE_18;CKV_AZURE_14;CKV_AZURE_18;CKV_AZURE_113;CKV_AZURE_52;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_156;CKV_AZURE_10;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_117;CKV_AZURE_4;CKV_AZURE_141;CKV_AZURE_139;CKV_AZURE_117;CKV_AZURE_4;CKV_AZURE_141;CKV_AZURE_117;CKV_AZURE_4;CKV_AZURE_141;CKV_AZURE_117;CKV_AZURE_4;CKV_AZURE_117;CKV_AZURE_4;CKV_AZURE_177;CKV_AZURE_151;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_34;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_14;CKV_AZURE_80;CKV_AZURE_18;CKV_AZURE_117;CKV_AZURE_4;CKV_AZURE_141;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_2;CKV_AZURE_93;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_14;CKV_AZURE_18;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV_AZURE_119;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_21;CKV_AZURE_120,2023-02-20 15:15:11.946714
Azure/Mission-Critical-Online,37,39,CKV_AZURE_137;CKV_AZURE_121;CKV_AZURE_15;CKV_AZURE_14;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_29;CKV_AZURE_147;CKV_AZURE_68;CKV_AZURE_29;CKV_AZURE_147;CKV_AZURE_68;CKV_AZURE_137;CKV_AZURE_44;CKV_AZURE_3;CKV_AZURE_4;CKV_AZURE_143;CKV_AZURE_160;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_9;CKV_AZURE_77;CKV_AZURE_10;CKV_AZURE_44;CKV_AZURE_3;CKV_AZURE_44;CKV_AZURE_3;CKV_AZURE_34;CKV_AZURE_34;CKV_AZURE_3;CKV_AZURE_3;CKV_AZURE_3;CKV2_AZURE_8;CKV2_AZURE_8,CKV_AZURE_139;CKV_AZURE_18;CKV_AZURE_130;CKV_AZURE_130;CKV_AZURE_139;CKV_AZURE_101;CKV_AZURE_59;CKV_AZURE_33;CKV_AZURE_117;CKV_AZURE_141;CKV_AZURE_160;CKV_AZURE_59;CKV_AZURE_33;CKV_AZURE_59;CKV_AZURE_33;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV_AZURE_59;CKV_AZURE_44;CKV_AZURE_33;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_1;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_18;CKV2_AZURE_20;CKV2_AZURE_21;CKV2_AZURE_21,2023-02-20 15:15:31.695891
